url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-huawei-nova-3i-hang-chinh-hang-p3021455.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Nova 3i - Hàng Chính Hãng	Huawei	Màn hình: 6.3 inch FHD+ 2340x1080 pixels 16.7 triệu màu 		Camera Trước/Sau: 24MP + 2MP / 16MP + 2MP 		CPU: Kirin 710 4xCortex A73 2.2GHz + 4xCortex A53 1.7GHz 	RAM: 4GB 	Bộ Nhớ: 128GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-blackberry-keyone-black-edition-den-hang-chinh-hang-p799377.html?src=category-page-1789.1795&2hi=1	Điện Thoại BlackBerry KEYone Black Edition (Đen) - Hàng Chính Hãng	BlackBerry	Thiết kế kết hợp giữa bàn phím cứng và màn hình cảm ứng Màn hình: 4.5 inch (1620x1080 pixel) 		Camera Trước/Sau: 8MP/ 12MP 		CPU: Qualcomm MSM8953 Snapdragon 625 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-xiaomi-mi-9t-pro-6gb-128gb-hang-chinh-hang-p34556100.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi 9T Pro 6GB/128GB - Hàng chính hãng	Xiaomi	Màn hình: 6.39 inchs, 2340 x 1080 Pixel 		Camera trước: 20.0 MP 	Camera sau: 48 MP, 13 MP +8 MP (3 camera) 		RAM: 6 GB 	Bộ nhớ trong: 128 GB 			
https://tiki.vn/dien-thoai-samsung-galaxy-note-5-hang-nhap-khau-p23636180.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 5 - Hàng Nhập Khẩu	Samsung	Màn hình: Super AMOLED, 2K (1440 x 2560 pixels) 		Camera trước/sau: 5MP/ 16MP 		CPU: Exynos 7420 8 nhân 64-bit 					
https://tiki.vn/dien-thoai-blackberry-keyone-silver-hang-chinh-hang-p871834.html?src=category-page-1789.1795&2hi=1	Điện Thoại BlackBerry KEYone (Silver) - Hàng Chính Hãng	BlackBerry	Màn hình 4.5 inch, độ phân giải 1620x 1080 pixels 		Camera Trước/Sau: 8MP/12MP 		CPU: Qualcomm Snapdragon 625 Octa-Core 2.0 GHz 	RAM 3GB 	Bộ Nhớ 32GB 			
https://tiki.vn/dien-thoai-samsung-galaxy-a20s-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p39696803.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A20s (32GB/3GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Màn hình: 6.5", HD+ (720 x 1520 Pixels), Mặt kính cong 2.5D, IPS LCD 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 8.0 MP 	Camera sau: Chính 13 MP & Phụ 8 MP, 5 MP 	CPU: Qualcomm Snapdragon 450 8 nhân 64-bit 	Tùy chọn RAM / Bộ nhớ trong: 4GB/64GB và 3GB/32GB 	Tùy chọn RAM / Bộ nhớ trong: 4GB/64GB và 3GB/32GB 		Thẻ SIM: 2 Sim, Nano SIM 	Dung lượng pin: 4000 mAh 
https://tiki.vn/dien-thoai-itel-it5022-hang-chinh-hang-p10693661.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel IT5022 - Hàng Chính Hãng	Itel	Công nghệ màn hình: TFT Màn hình rộng: 2.4 inch 			Camera sau: 0.3 MP 						Dung lượng pin: 1000 mAh Thiết kế: Pin rời 
https://tiki.vn/dien-thoai-itel-a16-plus-hang-chinh-hang-p15286472.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel A16 Plus - Hàng Chính Hãng	Itel	Màn hình FWVGA 5" 		Camera trước: 5MP 	Camera sau: 5MP 	CPU: Spreadtrum SC7731E, 1.2 GHz 	RAM: 1GB 	Bộ nhớ trong: 8GB 	Thẻ nhớ ngoài MicroSD 32 GB 	Thẻ SIM: 1 Micro & 1 SIM thường 	Dung lượng Pin: 2050 mAh 
https://tiki.vn/dien-thoai-xiaomi-redmi-7-3gb-32gb-hang-chinh-hang-p12486516.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi 7 (3GB/32GB) - Hàng Chính Hãng	Xiaomi	Màn hình: 6.26" HD+ (720 x 1520 Pixels) 		Camera Trước: 8 MP 	Camera Sau: Chính 12 MP & Phụ 5 MP 	CPU: Qualcomm Snapdragon 632 8 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-oppo-f7-youth-64gb-4gb-hang-chinh-hang-p2452471.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F7 Youth (64GB/4GB) - Hàng Chính Hãng	OPPO	Màn hình: 6.0 inch 2160 x 1080 (FHD+) 		Camera Trước: 8 MP (Hỗ trợ công nghệ A.I) 	Camera Sau: 13 MP (Nhận diện thông minh A.I ) 	CPU: MediaTek Helio P60 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 64GB 		Tính năng: Dual SIM, Hỗ trợ 1 khe cắm thẻ nhớ riêng 	
https://tiki.vn/dien-thoai-itel-alpha-lite-hang-chinh-hang-p23105947.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel Alpha Lite - Hàng Chính Hãng	Itel	Màn hình: TFT, 5.0", FWVGA 	Hệ điều hành: Android 8.1 (Oreo) 	Camera trước: 2 MP 	Camera sau: 5 MP 	CPU: Spreadtrum SC7731E 	RAM: 1 GB 	Bộ nhớ trong: 8 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 128 GB 	Thẻ SIM: 2 Nano SIM 	
https://tiki.vn/dien-thoai-itel-s41-hang-chinh-hang-p2776529.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S41 - Hàng Chính Hãng	Itel	Màn hình: 5 inch 		Camera Trước/Sau: 8MP/8MP 		CPU: MediaTek MT6737W 	RAM: 3GB 	Bộ Nhớ: 16GB 		SIM tương thích: Micro SIM 	Thiết kế trẻ trung pin rời 
https://tiki.vn/dien-thoai-xiaomi-redmi-8a-2gb-32gb-hang-chinh-hang-p35770986.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi 8A (2GB/32GB) - Hàng Chính Hãng	Xiaomi	Màn hình: IPS LCD, 6.2", HD+ (720 x 1520 Pixels) 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 8 MP 	Camera sau: 12 MP 	CPU: Qualcomm Snapdragon 439 8 nhân 64-bit 	RAM: 2 GB 	Bộ nhớ trong: 32 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 512 GB 	Thẻ SIM: 2 Nano SIM, Hỗ trợ 4G 	Dung lượng pin: 5000 mAh Tính năng: Sạc pin nhanh, chặn cuộc gọi, chặn tin nhắn, đèn pin, nhận diện khuôn mặt 
https://tiki.vn/dien-thoai-iphone-xs-64gb-hang-nhap-khau-p14913053.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 64GB - Hàng Nhập Khẩu	Apple	Màn hình OLED: 5.8 inch Super Retina (2436 x 1125), 463ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano sim +1 Esim 	
https://tiki.vn/dien-thoai-samsung-galaxy-s10-128gb-8gb-hang-chinh-hang-p10280108.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 (128GB/8GB) - Hàng Chính Hãng	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: 6.1" Quad HD+ Dynamic AMOLED Tính năng: Chống nước, chống bụi, Mở khóa bằng khuôn mặt, Quét mống mắt, Mở khoá vân tay dưới màn hình, Quét vân tay siêu âm, Powershare 		Camera Trước: Camera kép (10MP (2PD) f1.9) 	Camera Sau: 3 Camera (Tele 12MP (2PD) f2.4 + góc rộng 12MP f1.5/2.4 + siêu rộng 16MP f2.2 123 độ) 	CPU: Lõi 8, Exynos 9820 	RAM: 8GB 	Bộ Nhớ: 128GB 			
https://tiki.vn/dien-thoai-honor-8x-4gb-64gb-hang-chinh-hang-p5463397.html?src=category-page-1789.1795&2hi=1	Điện Thoại Honor 8X (4GB/64GB) – Hàng Chính Hãng	Honor	Màn hình: 6.5 inch Full HD+ 		Camera Trước: 16MP 	Camera Sau: 20MP +2MP 	CPU: Hisilicon Kirin 710 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: 2 Nano SIM 	
https://tiki.vn/dien-thoai-itel-s33-hang-chinh-hang-p36758518.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S33 - Hàng Chính Hãng	Itel	Màn hình: 5.99“HD+IPS, 1440x720 		Camera trước: 13 MP flash light 	Camera sau: 8MP AF+VGA with flash light 	CPU: MT6580P 	RAM: 1 GB 	Bộ nhớ trong: 16 GB 		Thẻ sim: 2 SIM 	Dung lượng Pin: 3000 mAh 
https://tiki.vn/dien-thoai-asus-l1-hang-chinh-hang-p8947596.html?src=category-page-1789.1795&2hi=1	Điện Thoại Asus L1 - Hàng Chính Hãng	Asus	Màn hình: 5.5 inch IPS LCD HD+ (720 x 1440 Pixels) 		Camera Trước/Sau: 5 MP / 13 MP 		CPU: Qualcomm Snapdragon 425 4 nhân 64-bit 	RAM: 1GB 	Bộ Nhớ: 16 GB 			Thiết kế: Pin rời 
https://tiki.vn/dien-thoai-asus-zenfone-max-pro-m2-3gb-32gb-hang-chinh-hang-p8946199.html?src=category-page-1789.1795&2hi=1	Điện Thoại Asus Zenfone Max Pro M2 (3GB/32GB) - Hàng Chính Hãng	Asus	Màn hình: 6.3" IPS LCD 		Camera Trước: 13 MP 	Camera Sau: 12 MP và 5 MP (2 camera) 	CPU: Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260) 	RAM: 3GB 	Bộ Nhớ: 32GB 		SIM: 2 Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-512gb-8gb-hang-chinh-hang-p2892045.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy Note 9 (512GB/8GB) - Hàng Chính Hãng	Samsung	Thiết kế: Nguyên khối, Màn hình vô cực không viền Màn hình: 6.4 inch 2960 x 1440 pixels 		Camera Trước: 8MP 	Camera Sau: 12 MP Dual-camera 	CPU: Exynos 9810 8 nhân 64 bit 	RAM: 8GB 	Bộ Nhớ: 512GB 		SIM tương thích: 2 Nano SIM 	
https://tiki.vn/dien-thoai-iphone-11-64gb-hang-nhap-khau-p34016501.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 64GB  - Hàng Nhập Khẩu	Apple	Công nghệ màn hình: IPS LCD Màn hình rộng: 6.1 inches 	Hệ điều hành: iOS 13 	Camera trước: 12 MP, f/2.2 	Camera sau: 12 MP + 12 MP 	Chipset (CPU): Apple A13 Bionic 6 nhân 	RAM: 4 GB 	Bộ nhớ trong: 64GB 		SIM: Nano SIM 	Dung lượng pin: 3110 mAh 
https://tiki.vn/dien-thoai-asus-zenfone-max-m2-4gb-32gb-hang-chinh-hang-p24423071.html?src=category-page-1789.1795&2hi=0	Điện Thoại Asus Zenfone Max M2 (4GB/32GB) - Hàng Chính Hãng	Asus	Màn hình: 6.26" HD+ 	Hệ điều hành: Android 8.1 (Oreo) 	Camera Trước: 8MP 	Camera Sau: 13 MP và 2 MP (2 camera) 	CPU: Qualcomm Snapdragon 632 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 32GB 		SIM: 2 Nano SIM, Hỗ trợ 4G 	
https://tiki.vn/dien-thoai-oppo-f3-4gb-64gb-hang-chinh-hang-p634303.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F3 (4GB/64GB) - Hàng Chính Hãng	OPPO	Màn hình: IPS LCD, 5.5 inch Full HD Tính năng: Mở khóa bằng vân tay, Chạm 2 lần sáng màn hình 		Camera Trước/Sau: 16MP và 8MP/13MP 		CPU: MT6750T 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: 2 Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-nhap-khau-chinh-hang-p4538661.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 64GB - Nhập Khẩu Chính Hãng	Apple	Màn hình OLED: 6.5 inch Super Retina (2688 x 1242), 458ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 64GB 		Khách hàng sử dụng tại Việt Nam phải kích hoạt đầu tiên bằng sim Việt Nam, nếu kích bằng sim nước ngoài sẽ bị khóa vĩnh viễn ko sử dụng được Không sử dụng được eSIM tại Việt Nam, chỉ sử dụng được tại Mỹ SIM: 1 Nano SIM, 1 ESIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-m10-16gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-p23089802.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy M10 (16GB/2GB) - Hàng Chính Hãng Đã kích hoạt bảo hành	Samsung	Màn hình: Super AMOLED 6.22” HD+ Infinity V Display 		Camera Trước: 5 MP 	Camera Sau: 13 MP và 5 MP (2 camera) 	CPU: Samsung Exynos 7870, 8 nhân Cortex A53 @1.6 GHz 	RAM: 2GB 	Bộ Nhớ: 16GB 			Tính năng: Mở khóa bằng vân tay, Đèn pin, Chặn cuộc gọi, Chặn tin nhắn 
https://tiki.vn/dien-thoai-samsung-galaxy-a30s-64gb-4gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p39703166.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30s (64GB/4GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Màn hình: 6.4 inches, 720 x 1560 (HD+) Super AMOLED 	Hệ điều hành: Android 	Camera trước: 16.0 MP 	Camera sau: 25.0 MP + 5.0 MP + 8.0 MP 	CPU: Exynos 7904 8 nhân 64-bit Tốc độ CPU: 1.8GHz, 1.6GHz 			Hỗ trợ thẻ nhớ ngoài: MicroSD (Up to 512GB) 	Thẻ SIM: 2 Sim, Nano SIM 	Dung lượng pin: 4000 mAh 
https://tiki.vn/dien-thoai-iphone-11-pro-max-64gb-hang-nhap-khau-p33928555.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro Max 64GB  - Hàng  Nhập Khẩu	Apple	Màn hình: OLED (Super Retina XDR), 6.5 inch, 2688 x 1242 pixels 		Camera Trước/Sau: 12MP / 12MP + 12MP + 12MP 		CPU: Apple A13 Bionic (7 nm+) 	RAM: 6GB 	Bộ Nhớ: 64 GB 		SIM: Nano SIM 	Tính năng: Chống nước, chống bụi, Face ID, Sạc pin nhanh. 
https://tiki.vn/dien-thoai-samsung-galaxy-a30s-64gb-4gb-hang-chinh-hang-p37843824.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30s (64GB/4GB) - Hàng Chính Hãng	Samsung	Màn hình : 6.4 inches, 720 x 1560 (HD+) Super AMOLED 	Hệ điều hành : Android 	Camera trước : 16.0 MP 	Camera sau : 25.0 MP + 5.0 MP + 8.0 MP 	CPU: Exynos 7904 8 nhân 64-bit Tốc độ CPU: 1.8GHz, 1.6GHz 			Hỗ trợ thẻ nhớ ngoài: MicroSD (Up to 512GB) 	Thẻ SIM : 2 Sim, Nano SIM 	Dung lượng pin : 4000 mAh 
https://tiki.vn/dien-thoai-samsung-galaxy-s6-32gb-hang-nhap-khau-p31001687.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy S6 32GB - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-itel-s13-pro-hang-chinh-hang-p15363972.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S13 Pro - Hàng Chính Hãng	Itel	Màn hình IPS 5.45" (480 x 960 Pixels) 		Camera trước: 13MP 	Camera sau: Chính 5 MP và Phụ 0.3 MP 		RAM: 2GB 	Bộ nhớ trong: 16GB 	Thẻ nhớ ngoài: MicroSD, hỗ trợ tối đa 32 GB 	Thẻ SIM: 2 Micro SIM 	Dung lượng Pin: 2400 mAh 
https://tiki.vn/dien-thoai-iphone-11-pro-512gb-hang-chinh-hang-p32044154.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro 512GB - Hàng Chính Hãng 	Apple	Màn hình: 5.8 inchs, 1125 x 2436 Pixels 	Hệ điều hành: iOS 13 	Camera trước: 12 MP 	Camera sau: Bộ 3 camera 12MP 	CPU: Apple A13 Bionic (7 nm+) 	RAM: 4GB 	Bộ nhớ trong: 512GB 		SIM: 1 Nano SIM, 1 eSIM 	Dung lượng pin: 3190 mAh 
https://tiki.vn/dien-thoai-coolpad-mega-5-hang-chinh-hang-p10141173.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad Mega 5 - Hàng Chính Hãng	Coolpad	Màn hình: 5.7 inch HD+ (720 x 1440) pixels, IPS LCD 			Camera sau: 13MP và 0.3MP (2 camera) 	CPU: MediaTek MT6739 4 nhân 64-bit (1.5 GHz) 	RAM: 3GB 	Bộ nhớ: 32GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-128gb-6gb-ban-my-hang-nhap-khau-p20365234.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 9 (128GB/6GB) Bản Mỹ- Hàng Nhập Khẩu	Samsung	Màn hình lớn vô cực 6.4", 1440 x 2960 pixels 							Qualcomm SDM845 Snapdragon 845 8 nhân mạnh mẽ 	Hỗ trợ 1 sim 	
https://tiki.vn/apple-iphone-xr-64gb-ll-a-my-_hang-nhap-khau-p14931019.html?src=category-page-1789.1795&2hi=0	Apple Iphone Xr 64gb LL/A (Mỹ)_Hàng Nhập Khẩu	Apple	Màn hình: 6.1 inch LCD (828 x 1792), 324 ppi, 3D touch, True-tone 		Camera Trước/Sau: 7MP / 12MP 		CPU: A12 Binonic 64-bit 7nm 	RAM: 3GB 	Bộ Nhớ: 64GB 		SIM: Nano Sim, eSim 	
https://tiki.vn/dien-thoai-honor-7x-64gb-4gb-3-camera-5-93-fhd-hang-chinh-hang-p1594939.html?src=category-page-1789.1795&2hi=0	Điện Thoại Honor 7X 64GB/4GB 3 Camera, 5.93' FHD+ - Hàng Chính Hãng	Honor	Màn hình: 5.93 inch (18:9) 		Camera trước: 8MP 	Camera sau: 16MP + 2MP (2 Camera) 	CPU: HiSilicon Kirin 659, 8 nhân 	RAM: 4GB 	Bộ nhớ: 64GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-a30-64gb-4gb-hang-chinh-hang-p11508176.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30 (64GB/4GB) - Hàng Chính Hãng	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: 6.4” FHD+ (1080x2220) super AMOLED 		Camera Trước: 16P FF (F1.9) 	Camera Sau: 16MP (F1.9) + 5MP (F2.2) 	CPU: Exynos 7904 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 64GB 			
https://tiki.vn/dien-thoai-realme-c2-2gb-16gb-hang-chinh-hang-p17510355.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme C2 (2GB/16GB) - Hàng Chính Hãng	Realme	Màn hình IPS, 6.1", HD+ 		Camera trước: 5MP 	Camera sau: Chính 13MP và Phụ 2MP 		RAM: 2GB 			Thẻ SIM: 2 Nano SIM 	Dung lượng pin: 4000mAh, công nghệ tiết kiệm pin 
https://tiki.vn/dien-thoai-blackberry-key2-hang-chinh-hang-p2570827.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry KEY2 - Hàng Chính Hãng	BlackBerry	Màn hình: IPS LCD 4.5 inch 1620 x 1080 Pixel 		Camera trước: 8 MP (f/2.0, 1.12µm), 1080p 	Camera sau: 12 MP (f/1.8, 1/2.3', 1.55µm, DP PDAF) + 12 MP (f/2.6, 1.0µm, PDAF), phase detection autofocus, dual-LED dual-tone flash 	CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 6GB 	Bộ Nhớ: 64GB 		SIM tương thích: Dual SIM 	Tính năng: Sạc nhanh Quick Charge 3.0, Tiết kiệm pin, Mở khóa bằng vân tay 
https://tiki.vn/dien-thoai-vivo-s1-128gb-6gb-hang-chinh-hang-p24137936.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo S1 (128GB/6GB) - Hàng Chính Hãng	Vivo	Màn hình: 6.38 inch, Độ phân giải 1080×2340 (FHD+) Màn hình cảm ứng: Cảm ứng điện dung đa điểm Tính năng: Cảm biến vân tay dưới màn hình, Cảm biến ánh sáng, Cảm biến trọng lực, La bàn điện tử, Con quay hồi chuyển" 		Camera Trước: 32MP 	Camera Sau: 16MP+8MP(góc rộng)+2MP 	CPU: MediaTek MT6768 8 nhân (Helio P65) 	RAM: 6GB 				
https://tiki.vn/dien-thoai-nokia-106-hang-chinh-hang-p79742.html?src=category-page-1789.1795&2hi=0	Điện Thoại Nokia 106 - Hàng Chính Hãng	Nokia										
https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-5g-256gb-12gb-hang-nhap-khau-p35193647.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy Note 10 Plus 5G (256GB/12GB) - Hàng nhập khẩu	Samsung	Sticker AR (biểu tượng thực tế ảo), Flash màn hình 									
https://tiki.vn/dien-thoai-iphone-8-128gb-hang-chinh-hang-vn-a-p34942627.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 8 128GB  - Hàng Chính Hãng VN/A	Apple	Màn hình: LED-backlit IPS LCD, 4.7 inch HD 		Camera Trước/Sau: 7MP/12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 2GB 	Bộ Nhớ: 128GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-nokia-3-2-2gb-16gb-hang-chinh-hang-p15452591.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nokia 3.2 (2GB/16GB) - Hàng Chính Hãng	Nokia	Thiết kế: Màn hình giọt nước Màn hình: IPS LCD, 6.2", HD+ 		Camera Trước/Sau: 5MP/13MP 		CPU: Snapdragon 429 4 nhân 64-bit 	RAM: 2GB 	Bộ Nhớ: 16GB 			
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-pro-6gb-64gb-hang-chinh-hang-p35964172.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 Pro (6GB/64GB) - Hàng chính hãng	Xiaomi	Màn hình: IPS LCD, 6.53", Full HD+ 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 20 MP 	Camera sau:Chính 64 MP & Phụ 8 MP, 2 MP, 2 MP 	CPU: Mediatek Helio G90T 8 nhân 	RAM: 6 GB 	Bộ nhớ trong: 64 GB 		Thẻ SIM:2 SIM Nano 	Dung lượng pin: 4500 mAh, có sạc nhanh 
https://tiki.vn/dien-thoai-vsmart-live-4gb-64gb-hang-chinh-hang-da-kich-hoat-p29633218.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vsmart Live (4GB/64GB) - Hàng Chính Hãng - Đã Kích Hoạt	Vsmart	Màn hình: AMOLED, 6.2", Full HD+ Tính năng: Mở khoá vân tay dưới màn hình 		Camera trước: 20 MP 	Camera sau: Chính 48 MP & Phụ 8 MP, 5 MP 		RAM: 4GB 	Bộ nhớ ROM: 64GB 		Sim tương thích: 2 Nano SIM, Hỗ trợ 4G 	
https://tiki.vn/dien-thoai-smartphone-masstel-x6-hang-chinh-hang-p9984235.html?src=category-page-1789.1795&2hi=0	Điện thoại Smartphone Masstel X6 - Hàng Chính Hãng	Masstel	Màn hình: 5.45" HD- IPS (1132*540 px) 	Hệ điều hành: Android Go 	Camera trước: 5MP (Samsung sensor) 	Camera sau: 8MP AF (Samsung sensor) + 0.3MP (Flash) 	Chipset: Mediatek MTK6580A Quadcore 1.3 Ghz 	RAM/ROM: 1GB/16GB 			SIM: 2 sim 	Dung lượng pin: 2200 mAh 
https://tiki.vn/dien-thoai-iphone-xs-64gb-hang-nhap-khau-chinh-hang-p4538877.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 64GB - Hàng Nhập Khẩu Chính Hãng	Apple	Màn hình OLED: 5.8 inch Super Retina (2436 x 1125), 463ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 64GB 		Khách hàng sử dụng tại Việt Nam phải kích hoạt đầu tiên bằng sim Việt Nam, nếu kích bằng sim nước ngoài sẽ bị khóa vĩnh viễn ko sử dụng được Không sử dụng được eSIM tại Việt Nam, chỉ sử dụng được tại Mỹ SIM: 1 Nano sim +1 Esim 	
https://tiki.vn/dien-thoai-samsung-galaxy-a9-2018-hang-chinh-hang-p6165547.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A9 (2018) - Hàng Chính Hãng	Samsung	Màn hình: 6.3 inch Full HD+ (1080 x 2220 Pixels) 		Camera Trước: 24 MP 	Camera Sau: 24 MP, 10 MP, 8 MP và 5 MP (4 camera) 	CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 6GB 	Bộ Nhớ: 128GB 	Hỗ trợ MicroSD lên đến 512 GB 	SIM: 2 Nano SIM 	
https://tiki.vn/dien-thoai-realme-c2-3gb-32gb-hang-chinh-hang-p17511117.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme C2 (3GB/32GB) - Hàng Chính Hãng	Realme	Màn hình IPS, 6.1", HD+ 		Camera trước: 5MP 	Camera sau: Chính 13MP và Phụ 2MP 		RAM: 3GB 			Thẻ SIM: 2 Nano SIM 	Dung lượng pin: 4000mAh, công nghệ tiết kiệm pin 
https://tiki.vn/dien-thoai-samsung-galaxy-a30-64gb-4gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206706.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30 (64GB/4GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: 6.4” FHD+ (1080x2220) super AMOLED 		Camera Trước: 16P FF (F1.9) 	Camera Sau: 16MP (F1.9) + 5MP (F2.2) 	CPU: Exynos 7904 8 nhân 64-bit 	Bộ Nhớ: 64GB / RAM: 4GB / Thẻ nhớ tối đa tới: 512GB 	Bộ Nhớ: 64GB / RAM: 4GB / Thẻ nhớ tối đa tới: 512GB 			
https://tiki.vn/dien-thoai-xiaomi-redmi-8a-2gb-32gb-hang-chinh-hang-p37941936.html?src=category-page-1789.1795&2hi=1	Điện thoại Xiaomi Redmi 8A (2GB/32GB) - Hàng chính hãng	Xiaomi					RAM 2 GB, chip Snapdragon mới mượt mà 	RAM 2 GB, chip Snapdragon mới mượt mà 				Pin siêu khủng, cổng Type-C, hỗ trợ sạc nhanh 
https://tiki.vn/dien-thoai-samsung-galaxy-a20s-3gb-32gb-hang-chinh-hang-p35390893.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy A20s (3GB/32GB) - Hàng chính hãng	Samsung	Màn hình tràn viền Infinity-V 6.5 inch siêu rộng 									Dung lượng pin 4000mAh, sạc nhanh 15W 
